"","city","state","contestant","season","rank","missc","episode","outcome","eliminated","participant","minichalw","finale","penultimate","age","dob","lat","lng","finalist","winner","first_eliminated"
"179","Austin","Texas","Cynthia Lee Fontaine","S09",10,"0",1,NA,NA,"0",NA,0,0,34,1981-02-16,30.3005,-97.7522,NA,NA,NA
"180","Austin","Texas","Cynthia Lee Fontaine","S09",10,"0",2,"SAFE","0","1","0",0,0,34,1981-02-16,30.3005,-97.7522,NA,NA,NA
"181","Azusa","California","Adore Delano","S06",2,"0",6,"WIN","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"182","Azusa","California","Adore Delano","S06",2,"0",12,"WIN","0","1","0",0,1,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"183","Azusa","California","Adore Delano","S06",2,"0",3,"LOW","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"184","Azusa","California","Adore Delano","S06",2,"0",10,"BTM","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"185","Azusa","California","Adore Delano","S06",2,"0",1,"LOW","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"186","Azusa","California","Adore Delano","S06",2,"0",5,"HIGH","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"187","Azusa","California","Adore Delano","S06",2,"0",7,"WIN","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"188","Azusa","California","Adore Delano","S06",2,"0",11,"WIN","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"189","Azusa","California","Adore Delano","S06",2,"0",14,"HIGH","0","1","0",1,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"190","Azusa","California","Adore Delano","S06",2,"0",8,"SAFE","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"191","Azusa","California","Adore Delano","S06",2,"0",2,NA,NA,"0",NA,0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"192","Azusa","California","Adore Delano","S06",2,"0",9,"BTM","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"193","Azusa","California","Adore Delano","S06",2,"0",4,"HIGH","0","1","0",0,0,23,1989-09-29,34.1386,-117.9124,1,NA,NA
"194","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",15,NA,NA,"0",NA,1,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"195","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",2,"SAFE","0","1","0",0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"196","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",3,"SAFE","0","1","0",0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"197","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",5,"BTM","0","1","0",0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"198","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",6,"WIN","0","1","0",0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"199","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",7,"BTM","1","1","0",0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"200","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",8,NA,NA,"0",NA,0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"201","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",4,"HIGH","0","1","0",0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"202","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",9,NA,NA,"0",NA,0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"203","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",10,NA,NA,"0",NA,0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"204","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",11,NA,NA,"0",NA,0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"205","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",12,NA,NA,"0",NA,0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"206","Back Swamp","North Carolina","Stacy Layne Matthews","S03",8,"0",13,NA,NA,"0",NA,0,0,25,1984-07-19,34.5847,-79.121,NA,NA,NA
"207","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",8,"HIGH","0","1","0",1,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"208","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",2,"SAFE","0","1","0",0,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"209","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",1,"WIN","0","1","0",0,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"210","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",5,"LOW","0","1","0",0,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"211","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",6,"HIGH","0","1","1",0,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"212","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",3,"HIGH","0","1","0",0,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"213","Bayamón","Puerto Rico","Nina Flowers","S01",2,"1",4,"HIGH","0","1","0",0,0,34,1974-02-22,18.3794,-66.1635,1,NA,NA
"214","Boston","Massachusetts","Jujubee","S02",3,"0",11,"BTM","0","1","0",1,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"215","Boston","Massachusetts","Jujubee","S02",3,"0",4,"LOW","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"216","Boston","Massachusetts","Katya","S07",5,"1",8,"HIGH","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"217","Boston","Massachusetts","Charlie Hides","S09",12,"0",8,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"218","Boston","Massachusetts","Charlie Hides","S09",12,"0",1,"SAFE","0","1","0",0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"219","Boston","Massachusetts","Katya","S07",5,"1",14,NA,NA,"0",NA,1,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"220","Boston","Massachusetts","Jujubee","S02",3,"0",3,"SAFE","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"221","Boston","Massachusetts","Katya","S07",5,"1",9,"HIGH","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"222","Boston","Massachusetts","Charlie Hides","S09",12,"0",9,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"223","Boston","Massachusetts","Charlie Hides","S09",12,"0",14,NA,NA,"0",NA,1,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"224","Boston","Massachusetts","Charlie Hides","S09",12,"0",7,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"225","Boston","Massachusetts","Katya","S07",5,"1",11,"BTM","1","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"226","Boston","Massachusetts","Charlie Hides","S09",12,"0",3,"SAFE","0","1","0",0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"227","Boston","Massachusetts","Jujubee","S02",3,"0",8,"BTM","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"228","Boston","Massachusetts","Charlie Hides","S09",12,"0",6,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"229","Boston","Massachusetts","Katya","S07",5,"1",10,"WIN","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"230","Boston","Massachusetts","Jujubee","S02",3,"0",5,"HIGH","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"231","Boston","Massachusetts","Jujubee","S02",3,"0",9,"BTM","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"232","Boston","Massachusetts","Charlie Hides","S09",12,"0",5,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"233","Boston","Massachusetts","Charlie Hides","S09",12,"0",10,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"234","Boston","Massachusetts","Katya","S07",5,"1",1,"SAFE","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"235","Boston","Massachusetts","Katya","S07",5,"1",4,"HIGH","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"236","Boston","Massachusetts","Jujubee","S02",3,"0",6,"BTM","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"237","Boston","Massachusetts","Jujubee","S02",3,"0",7,"HIGH","0","1","1",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"238","Boston","Massachusetts","Katya","S07",5,"1",6,"WIN","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"239","Boston","Massachusetts","Katya","S07",5,"1",3,"SAFE","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"240","Boston","Massachusetts","Katya","S07",5,"1",2,"BTM","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"241","Boston","Massachusetts","Katya","S07",5,"1",5,"SAFE","0","1","1",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"242","Boston","Massachusetts","Charlie Hides","S09",12,"0",11,NA,NA,"0",NA,0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"243","Boston","Massachusetts","Katya","S07",5,"1",12,NA,NA,"0",NA,0,1,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"244","Boston","Massachusetts","Jujubee","S02",3,"0",1,"SAFE","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"245","Boston","Massachusetts","Katya","S07",5,"1",7,"HIGH","0","1","0",0,0,32,1982-05-01,42.3188,-71.0852,NA,NA,NA
"246","Boston","Massachusetts","Charlie Hides","S09",12,"0",2,"LOW","0","1","0",0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"247","Boston","Massachusetts","Jujubee","S02",3,"0",2,"SAFE","0","1","0",0,0,25,1984-06-21,42.3188,-71.0852,1,NA,NA
"248","Boston","Massachusetts","Charlie Hides","S09",12,"0",4,"BTM","1","1","0",0,0,52,1964-07-12,42.3188,-71.0852,NA,NA,NA
"249","Brooklyn","New York","Pearl","S07",2,"0",12,"WIN","0","1","0",0,1,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"250","Brooklyn","New York","Aquaria","S10",1,"0",1,"SAFE","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"251","Brooklyn","New York","Aquaria","S10",1,"0",2,"SAFE","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"252","Brooklyn","New York","Thorgy Thor","S08",6,"0",6,"SAFE","0","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"253","Brooklyn","New York","Aja","S09",9,"0",11,NA,NA,"0",NA,0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"254","Brooklyn","New York","Aja","S09",9,"0",1,"SAFE","0","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"255","Brooklyn","New York","Aja","S09",9,"0",5,"SAFE","0","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"256","Brooklyn","New York","Acid Betty","S08",8,"0",5,"BTM","1","1","0",0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"257","Brooklyn","New York","Aja","S09",9,"0",9,NA,NA,"0",NA,0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"258","Brooklyn","New York","Aja","S09",9,"0",3,"BTM","0","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"259","Brooklyn","New York","Acid Betty","S08",8,"0",6,NA,NA,"0",NA,0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"260","Brooklyn","New York","Pearl","S07",2,"0",8,"WIN","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"261","Brooklyn","New York","Pearl","S07",2,"0",5,"WIN","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"262","Brooklyn","New York","Thorgy Thor","S08",6,"0",10,NA,NA,"0",NA,1,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"263","Brooklyn","New York","Thorgy Thor","S08",6,"0",9,NA,NA,"0",NA,0,1,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"264","Brooklyn","New York","Thorgy Thor","S08",6,"0",7,"BTM","1","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"265","Brooklyn","New York","Pearl","S07",2,"0",14,"HIGH","0","1","0",1,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"266","Brooklyn","New York","Pearl","S07",2,"0",4,"BTM","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"267","Brooklyn","New York","Pearl","S07",2,"0",2,"SAFE","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"268","Brooklyn","New York","Pearl","S07",2,"0",11,"HIGH","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"269","Brooklyn","New York","Pearl","S07",2,"0",10,"SAFE","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"270","Brooklyn","New York","Sasha Velour","S09",1,"0",8,"HIGH","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"271","Brooklyn","New York","Acid Betty","S08",8,"0",4,"SAFE","0","1","0",0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"272","Brooklyn","New York","Aja","S09",9,"0",8,NA,NA,"0",NA,0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"273","Brooklyn","New York","Aja","S09",9,"0",7,"BTM","1","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"274","Brooklyn","New York","Thorgy Thor","S08",6,"0",8,NA,NA,"0",NA,0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"275","Brooklyn","New York","Thorgy Thor","S08",6,"0",3,"HIGH","0","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"276","Brooklyn","New York","Thorgy Thor","S08",6,"0",2,"HIGH","0","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"277","Brooklyn","New York","Aja","S09",9,"0",14,NA,NA,"0",NA,1,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"278","Brooklyn","New York","Aja","S09",9,"0",10,NA,NA,"0",NA,0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"279","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",4,"SAFE","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"280","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",3,"WIN","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"281","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",2,"SAFE","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"282","Brooklyn","New York","Sasha Velour","S09",1,"0",6,"HIGH","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"283","Brooklyn","New York","Pearl","S07",2,"0",9,"BTM","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"284","Brooklyn","New York","Pearl","S07",2,"0",3,"LOW","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"285","Brooklyn","New York","Acid Betty","S08",8,"0",3,"HIGH","0","1","0",0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"286","Brooklyn","New York","Acid Betty","S08",8,"0",2,"HIGH","0","1","0",0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"287","Brooklyn","New York","Acid Betty","S08",8,"0",1,"HIGH","0","1","0",0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"288","Brooklyn","New York","Thorgy Thor","S08",6,"0",5,"HIGH","0","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"289","Brooklyn","New York","Aja","S09",9,"0",6,"SAFE","0","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"290","Brooklyn","New York","Acid Betty","S08",8,"0",8,NA,NA,"0",NA,0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"291","Brooklyn","New York","Acid Betty","S08",8,"0",7,NA,NA,"0",NA,0,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"292","Brooklyn","New York","Aquaria","S10",1,"0",6,"SAFE","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"293","Brooklyn","New York","Aquaria","S10",1,"0",8,"LOW","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"294","Brooklyn","New York","Aquaria","S10",1,"0",3,"SAFE","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"295","Brooklyn","New York","Aquaria","S10",1,"0",9,"HIGH","0","1","1",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"296","Brooklyn","New York","Sasha Velour","S09",1,"0",14,"WIN","0","1","0",1,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"297","Brooklyn","New York","Acid Betty","S08",8,"0",10,NA,NA,"0",NA,1,0,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"298","Brooklyn","New York","Pearl","S07",2,"0",1,"SAFE","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"299","Brooklyn","New York","Pearl","S07",2,"0",7,"SAFE","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"300","Brooklyn","New York","Pearl","S07",2,"0",6,"SAFE","0","1","0",0,0,23,1990-09-11,40.6501,-73.9496,1,NA,NA
"301","Brooklyn","New York","Sasha Velour","S09",1,"0",5,"SAFE","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"302","Brooklyn","New York","Acid Betty","S08",8,"0",9,NA,NA,"0",NA,0,1,37,1977-12-10,40.6501,-73.9496,NA,NA,NA
"303","Brooklyn","New York","Aja","S09",9,"0",2,"SAFE","0","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"304","Brooklyn","New York","Aja","S09",9,"0",4,"SAFE","0","1","0",0,0,22,1994-01-04,40.6501,-73.9496,NA,NA,NA
"305","Brooklyn","New York","Aquaria","S10",1,"0",5,"SAFE","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"306","Brooklyn","New York","Sasha Velour","S09",1,"0",7,"LOW","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"307","Brooklyn","New York","Sasha Velour","S09",1,"0",10,"HIGH","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"308","Brooklyn","New York","Sasha Velour","S09",1,"0",11,"HIGH","0","1","1",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"309","Brooklyn","New York","Sasha Velour","S09",1,"0",4,"WIN","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"310","Brooklyn","New York","Thorgy Thor","S08",6,"0",4,"SAFE","0","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"311","Brooklyn","New York","Thorgy Thor","S08",6,"0",1,"SAFE","0","1","0",0,0,31,1984-05-25,40.6501,-73.9496,NA,NA,NA
"312","Brooklyn","New York","Aquaria","S10",1,"0",4,"WIN","0","1","1",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"313","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",5,"WIN","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"314","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",8,"BTM","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"315","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",7,"WIN","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"316","Brooklyn","New York","Sasha Velour","S09",1,"0",2,"SAFE","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"317","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",10,"WIN","0","1","0",1,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"318","Brooklyn","New York","Sasha Velour","S09",1,"0",9,"WIN","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"319","Brooklyn","New York","Aquaria","S10",1,"0",7,"WIN","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"320","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",6,"SAFE","0","1","1",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"321","Brooklyn","New York","Aquaria","S10",1,"0",11,"WIN","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"322","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",9,"WIN","0","1","0",0,1,29,1986-06-22,40.6501,-73.9496,1,1,NA
"323","Brooklyn","New York","Aquaria","S10",1,"0",10,"LOW","0","1","0",0,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"324","Brooklyn","New York","Sasha Velour","S09",1,"0",1,"HIGH","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"325","Brooklyn","New York","Aquaria","S10",1,"0",14,"WIN","0","1","0",1,0,21,1996-02-12,40.6501,-73.9496,1,1,NA
"326","Brooklyn","New York","Bob the Drag Queen","S08",1,"0",1,"SAFE","0","1","0",0,0,29,1986-06-22,40.6501,-73.9496,1,1,NA
"327","Brooklyn","New York","Sasha Velour","S09",1,"0",3,"SAFE","0","1","0",0,0,29,1987-06-25,40.6501,-73.9496,1,1,NA
"328","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",8,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"329","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",10,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"330","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",2,"WIN","0","1","0",0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"331","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",3,"LOW","0","1","0",0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"332","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",14,NA,NA,"0",NA,1,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"333","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",4,"BTM","0","1","0",0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"334","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",6,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"335","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",11,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"336","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",5,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"337","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",1,"SAFE","0","1","0",0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"338","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",7,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"339","Carolina","Puerto Rico","Madame LaQueer","S04",10,"0",9,NA,NA,"0",NA,0,0,29,1982-10-05,18.4054,-65.9792,NA,NA,NA
"340","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",9,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"341","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",8,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"342","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",5,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"343","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",10,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"344","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",3,"SAFE","0","1","0",0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"345","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",12,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"346","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",6,NA,"0","1","0",0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"347","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",7,NA,"0","1","0",0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"348","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",11,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"349","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",16,NA,NA,"0",NA,1,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"350","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",14,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"351","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",15,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"352","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",2,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"353","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",1,"SAFE","0","1","0",0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"354","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",4,"BTM","1","1","0",0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"355","Catano","Puerto Rico","Alyssa Hunter","S14",13,"0",13,NA,NA,"0",NA,0,0,26,1995-02-19,18.4375,-66.144,NA,NA,NA
"356","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",7,NA,NA,"0",NA,0,0,28,1987-09-24,18.115,-66.163,NA,NA,NA
"357","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",1,"BTM","0","1","0",0,0,28,1987-09-24,18.115,-66.163,NA,NA,NA
"358","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",14,NA,NA,"0",NA,1,0,28,1987-09-24,18.115,-66.163,NA,NA,NA
"359","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",9,NA,NA,"0",NA,0,0,28,1987-09-24,18.115,-66.163,NA,NA,NA
"360","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",12,NA,NA,"0",NA,0,1,28,1987-09-24,18.115,-66.163,NA,NA,NA
"361","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",10,NA,NA,"0",NA,0,0,28,1987-09-24,18.115,-66.163,NA,NA,NA
"362","Cayey","Puerto Rico","Kandy Ho","S07",10,"0",3,"SAFE","0","1","0",0,0,28,1987-09-24,18.115,-66.163,NA,NA,NA
